SCHOOL NO.,ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,WEBSITE,網頁,RELIGION,宗教
550469000123,Aided Primary Schools,資助小學,THE CHURCH OF CHRIST IN CHINA KEI WAI PRIMARY SCHOOL (MA WAN),中華基督教會基慧小學（馬灣）,12 PAK LAM ROAD MA WAN TSUEN WAN NEW TERRITORIES,新界荃灣馬灣珀林路１２號,114.05954163,114.05954163,22.35103689,22.35103689,824182.0,824182.0,823552.0,823552.0,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,AIDED,資助,PRIMARY,小學,29863111,29863111,29863617,29863617,http://www.kwmwps.edu.hk,http://www.kwmwps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
554626000123,Aided Primary Schools,資助小學,S.K.H. KEI FOOK PRIMARY SCHOOL,聖公會基福小學,555 CHEUNG SHA WAN ROAD SHAM SHUI PO KOWLOON,九龍深水埗長沙灣道５５５號,114.15420816,114.15420816,22.33649312,22.33649312,833933.0,833933.0,821937.0,821937.0,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水埗區,AIDED,資助,PRIMARY,小學,23871121,23871121,23871131,23871131,http://www.keifook.edu.hk,http://www.keifook.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
554600000123,Aided Primary Schools,資助小學,ST ANDREW'S CATHOLIC PRIMARY SCHOOL,天主教聖安德肋小學,30 CHUI LING ROAD TSEUNG KWAN O NEW TERRITORIES,新界將軍澳翠嶺路３０號,114.24876842,114.24876842,22.30428498,22.30428498,843676.0,843676.0,818372.0,818372.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,AIDED,資助,PRIMARY,小學,22463313,22463313,22463535,22463535,http://www.sacps.edu.hk,http://www.sacps.edu.hk,CATHOLICISM,天主教
112836000223,Aided Primary Schools,資助小學,FUK TAK EDUCATION SOCIETY PRIMARY SCHOOL,福德學社小學,KONG HA VILLAGE SHA TAU KOK NEW TERRITORIES,新界沙頭角崗下村,114.22517265,114.22517265,22.5478453,22.5478453,841240.0,841240.0,845342.0,845342.0,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,22923376,22923376,N.A.,N.A.,http://www.ftesps.edu.hk,http://www.ftesps.edu.hk,NOT APPLICABLE,不適用
511692000223,Aided Primary Schools,資助小學,CONSERVATIVE BAPTIST LUI MING CHOI PRIMARY SCHOOL,浸信宣道會呂明才小學,78 CHOI HA ROAD KOWLOON,九龍彩霞道７８號,114.21460416,114.21460416,22.32942868,22.32942868,840155.0,840155.0,821155.0,821155.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,PRIMARY,小學,"27547024,27547050","27547024,27547050",23313417,23313417,http://www.lmc.edu.hk,http://www.lmc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
514519000123,Aided Primary Schools,資助小學,HONG KONG TAOIST ASSOCIATION WUN TSUEN SCHOOL,香港道教聯合會雲泉學校,ON SHIN ROAD UPPER NGAU TAU KOK ESTATE KOWLOON,九龍牛頭角上邨安善道,114.2177171,114.2177171,22.31948525,22.31948525,840476.0,840476.0,820054.0,820054.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,PRIMARY,小學,"27570854,27574880","27570854,27574880",23313420,23313420,http://www.hktawts.edu.hk,http://www.hktawts.edu.hk,TAOISM,道教
512010000123,Aided Primary Schools,資助小學,HOI PING CHAMBER OF COMMERCE PRIMARY SCHOOL,旅港開平商會學校,700 LAI CHI KOK ROAD KOWLOON,九龍荔枝角道７００號,114.15346107,114.15346107,22.33435306,22.33435306,833856.0,833856.0,821700.0,821700.0,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水埗區,AIDED,資助,PRIMARY,小學,"23875605,27285710","23875605,27285710",27254961,27254961,http://www.hpccps.edu.hk,http://www.hpccps.edu.hk,NOT APPLICABLE,不適用
510939000223,Aided Primary Schools,資助小學,S.K.H. HOLY CROSS PRIMARY SCHOOL,聖公會聖十架小學,"9 MUK HUNG STREET, KOWLOON CITY, KOWLOON",九龍九龍城沐虹街９號,114.20421866,114.20421866,22.33262759,22.33262759,839097.0,839097.0,821484.0,821484.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,PRIMARY,小學,"23276286,23204930","23276286,23204930",23277104,23277104,https://www.skhhcps.edu.hk/it-school/php/webcms/public/mainpage/main.php3,https://www.skhhcps.edu.hk/it-school/php/webcms/public/mainpage/main.php3,PROTESTANTISM / CHRISTIANITY,基督教
514926000123,Aided Primary Schools,資助小學,WONG TAI SIN CATHOLIC PRIMARY SCHOOL,黃大仙天主教小學,102 CHING TAK STREET WONG TAI SIN KOWLOON,九龍黃大仙正德街１０２號,114.19389154,114.19389154,22.34094587,22.34094587,838021.0,838021.0,822430.0,822430.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,"23208367,23255310","23208367,23255310",23208620,23208620,http://www.e-wong.edu.hk,http://www.e-wong.edu.hk,CATHOLICISM,天主教
550418000223,Aided Primary Schools,資助小學,CANOSSA PRIMARY SCHOOL (SAN PO KONG),嘉諾撒小學（新蒲崗）,9 CHOI YEE LANE SAN PO KONG KOWLOON,九龍新蒲崗彩頤里９號,114.20202568,114.20202568,22.33699875,22.33699875,838859.0,838859.0,821993.0,821993.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,23238883,23238883,23236665,23236665,http://www.cps.edu.hk,http://www.cps.edu.hk,CATHOLICISM,天主教
511579000123,Aided Primary Schools,資助小學,CHOI WAN ST JOSEPH'S PRIMARY SCHOOL,彩雲聖若瑟小學,ESTATE PRIMARY SCHOOL NO 2 CHOI WAN ESTATE KOWLOON,九龍彩雲邨房屋署第二小學,114.21227579,114.21227579,22.33428766,22.33428766,839916.0,839916.0,821691.0,821691.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,"27557180,27557180","27557180,27557180",23050067,23050067,http://www.cwsj.edu.hk,http://www.cwsj.edu.hk,CATHOLICISM,天主教
540218000123,Aided Primary Schools,資助小學,S.K.H. FUNG KEI MILLENNIUM PRIMARY SCHOOL,聖公會奉基千禧小學,2 TAK TING STREET WHAMPOA GARDEN HUNG HOM KOWLOON,九龍紅磡黃埔花園德定街２號,114.19125706,114.19125706,22.30442642,22.30442642,837750.0,837750.0,818386.0,818386.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,PRIMARY,小學,"23627123,23627220","23627123,23627220",23637898,23637898,http://www.fkmps.edu.hk,http://www.fkmps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
114146000123,Aided Primary Schools,資助小學,CASTLE PEAK CATHOLIC PRIMARY SCHOOL,青山天主教小學,2 TUEN MUN HEUNG SZE WUI ROAD TUEN MUN NEW TERRITORIES,新界屯門屯門鄉事會路２號,113.97485255,113.97485255,22.39492289,22.39492289,815487.0,815487.0,828411.0,828411.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,PRIMARY,小學,"24574634,24573470","24574634,24573470",24586055,24586055,http://cpcps.edu.hk,http://cpcps.edu.hk,CATHOLICISM,天主教
513814000123,Aided Primary Schools,資助小學,SHAMSHUIPO KAIFONG WELFARE ASSOCIATION PRIMARY SCHOOL,深水埔街坊福利會小學,2ND-5TH FLOORS 88 YU CHAU STREET KOWLOON,九龍汝州街８８號３樓至６樓,114.16499358,114.16499358,22.3274098,22.3274098,835044.0,835044.0,820934.0,820934.0,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水埗區,AIDED,資助,PRIMARY,小學,"23819504,23816900","23819504,23816900",23914112,23914112,http://www.sspkw.edu.hk,http://www.sspkw.edu.hk,NOT APPLICABLE,不適用
521990000123,Aided Primary Schools,資助小學,GRANTHAM COLLEGE OF EDUCATION PAST STUDENTS' ASSOCIATION WHAMPOA PRIMARY SCHOOL,葛量洪校友會黃埔學校,30 TAK ON STREET WHAMPOA GARDEN HUNG HOM KOWLOON,九龍紅磡黃埔花園德安街三十號,114.19148987,114.19148987,22.3033069,22.3033069,837774.0,837774.0,818262.0,818262.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,PRIMARY,小學,23343673,23343673,23337689,23337689,http://www.gcewps.edu.hk,http://www.gcewps.edu.hk,NOT APPLICABLE,不適用
510181000223,Aided Primary Schools,資助小學,PO LEUNG KUK MRS. CHAN NAM CHONG MEMORIAL PRIMARY SCHOOL,保良局陳南昌夫人小學,"30 HONG KEUNG STREET, SAN PO KONG, KOWLOON",九龍新蒲崗康強街３０號,114.19674471,114.19674471,22.33515725,22.33515725,838315.0,838315.0,821789.0,821789.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,27599365,27599365,27999830,27999830,https://www.plkcnc.edu.hk/index/index25.aspx?nnnid=1,https://www.plkcnc.edu.hk/index/index25.aspx?nnnid=1,NOT APPLICABLE,不適用
170054000223,Aided Primary Schools,資助小學,ST. PAUL'S PRIMARY CATHOLIC SCHOOL,聖保祿天主教小學,"ESTATE SCHOOL NO.2, HING WAH (II) ESTATE, CHAI WAN, HONG KONG",香港柴灣興華(二)邨二號學校,114.232584,114.232584,22.26387024,22.26387024,842012.0,842012.0,813900.0,813900.0,GIRLS,女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,PRIMARY,小學,25763181,25763181,28824530,28824530,http://www.sppcs.edu.hk,http://www.sppcs.edu.hk,CATHOLICISM,天主教
550396000123,Aided Primary Schools,資助小學,S.K.H. KOWLOON BAY KEI LOK PRIMARY SCHOOL,聖公會九龍灣基樂小學,6 KAI YAN STREET KOWLOON BAY KOWLOON,九龍九龍灣啓仁街六號,114.20615925,114.20615925,22.32889733,22.32889733,839285.0,839285.0,821096.0,821096.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,PRIMARY,小學,27969393,27969393,27963777,27963777,http://www.kbkeilok.edu.hk,http://www.kbkeilok.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
114910000123,Aided Primary Schools,資助小學,PO LEUNG KUK LEUNG CHOW SHUN KAM PRIMARY SCHOOL,保良局梁周順琴小學,WU KING ESTATE TUEN MUN NEW TERRITORIES,新界屯門湖景邨,113.96412022,113.96412022,22.37674885,22.37674885,814357.0,814357.0,826410.0,826410.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,PRIMARY,小學,24678107,24678107,24633321,24633321,https://www.plklcsk.edu.hk,https://www.plklcsk.edu.hk,NOT APPLICABLE,不適用
529532000123,Aided Primary Schools,資助小學,QUEEN ELIZABETH SCHOOL OLD STUDENTS' ASSOCIATION BRANCH PRIMARY SCHOOL,伊利沙伯中學舊生會小學分校,AREA 3 PHASE 4 TIN SHUI WAI YUEN LONG NT,新界元朗天水圍三區第四期,114.0027067,114.0027067,22.44742221,22.44742221,818340.0,818340.0,834231.0,834231.0,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24478686,24478686,26174488,26174488,https://www.qbps.edu.hk,https://www.qbps.edu.hk,NOT APPLICABLE,不適用
510920000223,Aided Primary Schools,資助小學,PUN U ASSOCIATION WAH YAN PRIMARY SCHOOL,番禺會所華仁小學,"2 PAK FUK ROAD, NORTH POINT, HONG KONG",香港北角百福道2號,114.20501575,114.20501575,22.28991241,22.28991241,839168.0,839168.0,816779.0,816779.0,BOYS,男,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,PRIMARY,小學,25722140,25722140,25724970,25724970,http://www.puwy.edu.hk,http://www.puwy.edu.hk,CATHOLICISM,天主教
115622000123,Aided Primary Schools,資助小學,FONG SHU FOOK TONG FOUNDATION FONG SHU CHUEN PRIMARY SCHOOL,方樹福堂基金方樹泉小學,WAH MING ESTATE PHASE II FANLING NT,新界粉嶺華明邨第二期,114.14116328,114.14116328,22.48268572,22.48268572,832593.0,832593.0,838126.0,838126.0,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,27082211,27082211,27082882,27082882,http://www.fsc.edu.hk,http://www.fsc.edu.hk,NOT APPLICABLE,不適用
524581000123,Aided Primary Schools,資助小學,CHI LIN BUDDHIST PRIMARY SCHOOL,佛教志蓮小學,1 TONG CHUN STREET TSEUNG KWAN O SAI KUNG NEW TERRITORIES,新界西貢將軍澳唐俊街一號,114.26094207,114.26094207,22.3104377,22.3104377,844930.0,844930.0,819054.0,819054.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,AIDED,資助,PRIMARY,小學,22463959,22463959,22463972,22463972,http://www.chilinbps.edu.hk,http://www.chilinbps.edu.hk,BUDDHISM,佛教
528986000123,Aided Primary Schools,資助小學,SAI KUNG SUNG TSUN CATHOLIC SCHOOL (PRIMARY SECTION),西貢崇真天主教學校（小學部）,BLOCKS F & G ANCILLARY BLOCK PO TUNG ROAD SAI KUNG NEW TERRITORIES (DD 221 LOT 1762),新界西貢普通道Ｆ座Ｇ座及附屬房舍（第２２１約第１７６２號地段）,114.27042398,114.27042398,22.38283047,22.38283047,845902.0,845902.0,827071.0,827071.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,AIDED,資助,PRIMARY,小學,27922246,27922246,27926448,27926448,http://www.stcps.edu.hk,http://www.stcps.edu.hk,CATHOLICISM,天主教
112992000123,Aided Primary Schools,資助小學,PUI LING SCHOOL OF THE PRECIOUS BLOOD,寶血會培靈學校,13 ON LOK MUN STREET ON LOK TSUEN FANLING NT,新界粉嶺安樂村安樂門街１３號,114.1440264,114.1440264,22.49747783,22.49747783,832888.0,832888.0,839764.0,839764.0,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,26756617,26756617,26776207,26776207,http://www.plpb.edu.hk,http://www.plpb.edu.hk,CATHOLICISM,天主教
535788000123,Aided Primary Schools,資助小學,TSZ WAN SHAN ST BONAVENTURE CATHOLIC PRIMARY SCHOOL,慈雲山聖文德天主教小學,NING WAH STREET TSZ CHING ESTATE TSZ WAN SHAN KOWLOON,九龍慈雲山慈正邨寧華街,114.20311528,114.20311528,22.3497675,22.3497675,838971.0,838971.0,823407.0,823407.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,PRIMARY,小學,23206226,23206226,23255707,23255707,http://www.tsbcps.edu.hk,http://www.tsbcps.edu.hk,CATHOLICISM,天主教
535796000123,Aided Primary Schools,資助小學,YAUMATI CATHOLIC PRIMARY SCHOOL (HOI WANG ROAD),油蔴地天主教小學（海泓道）,10 HOI WANG ROAD YAU MA TEI KOWLOON,九龍油麻地海泓道１０號,114.16409214,114.16409214,22.31341202,22.31341202,834951.0,834951.0,819381.0,819381.0,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,PRIMARY,小學,26250766,26250766,26250262,26250262,http://www.ycps.edu.hk,http://www.ycps.edu.hk,CATHOLICISM,天主教
522171000123,Aided Primary Schools,資助小學,CHRISTIAN & MISSIONARY ALLIANCE SUN KEI PRIMARY SCHOOL,基督教宣道會宣基小學,SHEUNG TAK ESTATE TSEUNG KWAN O NEW TERRITORIES,新界將軍澳尚德邨,114.2577697,114.2577697,22.31266084,22.31266084,844603.0,844603.0,819300.0,819300.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,AIDED,資助,PRIMARY,小學,21916996,21916996,21916995,21916995,http://www.sunkei.edu.hk,http://www.sunkei.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
522040000123,Aided Primary Schools,資助小學,POK OI HOSPITAL CHAN KWOK WAI PRIMARY SCHOOL,博愛醫院陳國威小學,SHEUNG TAK ESTATE TSEUNG KWAN O NEW TERRITORIES,新界將軍澳尚德邨,114.25809992,114.25809992,22.31306705,22.31306705,844637.0,844637.0,819345.0,819345.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,AIDED,資助,PRIMARY,小學,21785700,21785700,21785775,21785775,http://www.pohckwps.edu.hk,http://www.pohckwps.edu.hk,NOT APPLICABLE,不適用
510971000123,Aided Primary Schools,資助小學,GOOD COUNSEL CATHOLIC PRIMARY SCHOOL,天主教善導小學,9 KWONG LEE ROAD SHAMSHUIPO KOWLOON,九龍深水埗廣利道９號,114.15959516,114.15959516,22.34034081,22.34034081,834500.0,834500.0,822368.0,822368.0,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水埗區,AIDED,資助,PRIMARY,小學,23865392,23865392,27089954,27089954,http://www.gccps.edu.hk,http://www.gccps.edu.hk,CATHOLICISM,天主教
514365000123,Aided Primary Schools,資助小學,TA KU LING LING YING PUBLIC SCHOOL,打鼓嶺嶺英公立學校,"CHOW TIN VILLAGE, TA KU LING, NORTH DISTRICT, NEW TERRITORIES",新界北區打鼓嶺週田村,114.14202417,114.14202417,22.53728329,22.53728329,832683.0,832683.0,844172.0,844172.0,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,PRIMARY,小學,26740538,26740538,26592061,26592061,http://www.lyps.edu.hk,http://www.lyps.edu.hk,NOT APPLICABLE,不適用
514454000123,Aided Primary Schools,資助小學,TAK SUN SCHOOL,德信學校,103 AUSTIN ROAD AND 3/F & PORTION OF 4/F REAR BUILDING 103 AUSTIN ROAD KOWLOON,九龍柯士甸道１０３號及柯士甸道１０３號後座３樓及４樓部分,114.17232275,114.17232275,22.30388517,22.30388517,835799.0,835799.0,818326.0,818326.0,BOYS,男,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,PRIMARY,小學,23673446,23673446,23661589,23661589,http://www.taksun.edu.hk,http://www.taksun.edu.hk,CATHOLICISM,天主教
514390000123,Aided Primary Schools,資助小學,TAI KOK TSUI CATHOLIC PRIMARY SCHOOL,大角嘴天主教小學,148 TAI KOK TSUI ROAD KOWLOON ( SCHOOL IMPROVEMENT PROGRAMME ),九龍大角咀道１４８號（學校改善工程計劃）,114.16216953,114.16216953,22.32209929,22.32209929,834753.0,834753.0,820343.0,820343.0,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,PRIMARY,小學,23933559,23933559,23911906,23911906,http://www.tktcps.edu.hk,http://www.tktcps.edu.hk,CATHOLICISM,天主教
536377000123,Aided Primary Schools,資助小學,KING'S COLLEGE OLD BOYS' ASSOCIATION PRIMARY SCHOOL NO. 2,英皇書院同學會小學第二校,40 PO HING FONG SHEUNG WAN HONG KONG,香港上環普慶坊４０號,114.14783166,114.14783166,22.28416879,22.28416879,833275.0,833275.0,816143.0,816143.0,CO-ED,男女,WHOLE DAY,全日,CENTRAL AND WESTERN,中西區,AIDED,資助,PRIMARY,小學,25477575,25477575,25473555,25473555,http://www.kcobaps2.edu.hk,http://www.kcobaps2.edu.hk,NOT APPLICABLE,不適用
511358000123,Aided Primary Schools,資助小學,CANOSSA SCHOOL (HONG KONG),香港嘉諾撒學校,8 HOI CHAK STREET QUARRY BAY HONG KONG,香港鰂魚涌海澤街８號,114.21095429,114.21095429,22.2888276,22.2888276,839813.0,839813.0,816664.0,816664.0,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,PRIMARY,小學,25610115,25610115,25627840,25627840,http://www.canossahk.edu.hk,http://www.canossahk.edu.hk,CATHOLICISM,天主教
536547000223,Aided Primary Schools,資助小學,TUNG CHUNG CATHOLIC SCHOOL,東涌天主教學校,8 YAT TUNG STREET YAT TUNG (2) ESTATE TUNG CHUNG LANTAU ISLAND NEW TERRITORIES,新界大嶼山東涌逸東街８號逸東（二）邨,113.93545348,113.93545348,22.28267348,22.28267348,811388.0,811388.0,815997.0,815997.0,CO-ED,男女,WHOLE DAY,全日,ISLANDS,離島區,AIDED,資助,PRIMARY,小學,21094962,21094962,21210166,21210166,http://www.tccs.edu.hk,http://www.tccs.edu.hk,CATHOLICISM,天主教
115606000123,Aided Primary Schools,資助小學,KING LAM CATHOLIC PRIMARY SCHOOL,景林天主教小學,KING LAM ESTATE 38 PO LAM ROAD NORTH TSEUNG KWAN O NEW TERRITORIES,新界將軍澳寶琳北路３８號景林邨,114.26026858,114.26026858,22.32033558,22.32033558,844858.0,844858.0,820155.0,820155.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,AIDED,資助,PRIMARY,小學,27030499,27030499,27040977,27040977,http://www.klcps.edu.hk,http://www.klcps.edu.hk,CATHOLICISM,天主教
512591000123,Aided Primary Schools,資助小學,LA SALLE PRIMARY SCHOOL,喇沙小學,1D LA SALLE ROAD KOWLOON,九龍喇沙利道１Ｄ號,114.18120347,114.18120347,22.32752728,22.32752728,836714.0,836714.0,820944.0,820944.0,BOYS,男,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,PRIMARY,小學,23362609,23362609,23363153,23363153,http://www.la-salle.edu.hk,http://www.la-salle.edu.hk,CATHOLICISM,天主教
515000000123,Aided Primary Schools,資助小學,YAUMATI KAIFONG ASSOCIATION SCHOOL,油蔴地街坊會學校,80 PUBLIC SQUARE STREET YAUMATEI KOWLOON,九龍油麻地眾坊街８０號,114.171682,114.171682,22.31022463,22.31022463,835733.0,835733.0,819028.0,819028.0,CO-ED,男女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,PRIMARY,小學,23888327,23888327,27830854,27830854,http://www.ymtkfas.edu.hk,http://www.ymtkfas.edu.hk,NOT APPLICABLE,不適用
115657000123,Aided Primary Schools,資助小學,SACRED HEART OF MARY CATHOLIC PRIMARY SCHOOL,天主教聖母聖心小學,ESTATE PRIMARY SCHOOL FU HENG ESTATE PHASE I AREA 8 TAI PO NEW TERRITORIES,新界大埔富亨邨第一期,114.17173488,114.17173488,22.45708803,22.45708803,835742.0,835742.0,835300.0,835300.0,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,PRIMARY,小學,26606161,26606161,26667048,26667048,http://www.shmcps.edu.hk,http://www.shmcps.edu.hk,CATHOLICISM,天主教
150770000223,Aided Primary Schools,資助小學,S.K.H. ST. JOSEPH'S PRIMARY SCHOOL,聖公會聖約瑟小學,12 PO TEI ROAD KAM TIN YUEN LONG NEW TERRITORIES,新界元朗錦田波地路１２號,114.06739482,114.06739482,22.43878241,22.43878241,824973.0,824973.0,833265.0,833265.0,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24764962,24764962,24794699,24794699,http://www.skhsjs.edu.hk,http://www.skhsjs.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
115223000123,Aided Primary Schools,資助小學,YUEN LONG LONG PING ESTATE TUNG KOON PRIMARY SCHOOL,元朗朗屏邨東莞學校,ESTATE PRIMARY SCHOOL 1 LONG PING ESTATE YUEN LONG NEW TERRITORIES,元朗朗屏邨,114.0236083,114.0236083,22.45169643,22.45169643,820491.0,820491.0,834697.0,834697.0,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,PRIMARY,小學,24762433,24762433,24747225,24747225,http://www.tkps.edu.hk,http://www.tkps.edu.hk,NOT APPLICABLE,不適用
511722000123,Aided Primary Schools,資助小學,DIOCESAN PREPARATORY SCHOOL,拔萃小學,1 & 3 CHESTER ROAD KOWLOON TONG KOWLOON,九龍塘志士達道一及三號,114.17893217,114.17893217,22.32909864,22.32909864,836487.0,836487.0,821129.0,821129.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,PRIMARY,小學,23361448,23361448,23367854,23367854,http://www.dps.edu.hk,http://www.dps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
513610000123,Aided Primary Schools,資助小學,S.K.H. ST. MICHAEL'S PRIMARY SCHOOL,聖公會聖米迦勒小學,23 FORTRESS HILL ROAD NORTH POINT HONG KONG,香港北角炮台山道２３號,114.19563178,114.19563178,22.28793606,22.28793606,838201.0,838201.0,816560.0,816560.0,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,PRIMARY,小學,25709473,25709473,25034378,25034378,http://www.skhcwsms.edu.hk/new_website,http://www.skhcwsms.edu.hk/new_website,PROTESTANTISM / CHRISTIANITY,基督教
